irn,name,county,fiscal_year,unrestricted_aid,restricted_aid,property_tax,income_tax,property_tax_allocation,total_revenue,total_revenue_and_sources,total_expenditure,beginning_cash,ending_cash
050948,Polaris,Cuyahoga,2022,2008197,1413102,10118382,0,1233615,15656521,15656521,15500000,10246992,10403515
050948,Polaris,Cuyahoga,2023,2771182,1508792,10578657,0,1292688,17226826,17242106,17242031,10403514,10403589
050948,Polaris,Cuyahoga,2024,3565434,2003851,10652552,0,1296174,19057827,19057827,19055256,10403589,10406160
050948,Polaris,Cuyahoga,2025,4057296,2379327,11709000,0,1468631,21479141,21482134,21466303,10406160,10421991
050963,Four County Career Center,Henry,2020,5212414,2113686,9088425,0,898880,20295738,20600824,17156825,14392573,17836572
050963,Four County Career Center,Henry,2021,5214670,2084639,9128939,0,900586,20364434,20598983,17232612,17836572,21202943
050963,Four County Career Center,Henry,2022,5531046,2485800,9246427,0,904069,20754783,20990291,17811416,21202943,24381818
050963,Four County Career Center,Henry,2023,5954363,2589579,9292800,0,898497,22053252,22197852,20408965,24381811,26170698
050963,Four County Career Center,Henry,2024,6623597,3081307,9383035,0,875270,24104942,26360625,24802332,26170698,27728991
050963,Four County Career Center,Henry,2025,7358013,3267946,9610859,0,852572,25721872,25817787,21748389,27728991,31798388
050989,Delaware Area Career Center,Delaware,2020,2292974,92145,11199132,0,1451067,18693568,18984531,16947502,3726279,5763308
050989,Delaware Area Career Center,Delaware,2021,2325867,92227,11859953,0,1554741,19893402,20288599,17980890,5763308,8071017
050989,Delaware Area Career Center,Delaware,2022,3488819,1023534,13203334,0,1715186,22635095,22975111,21255004,8071017,9791124
050989,Delaware Area Career Center,Delaware,2023,4033414,1269425,13615208,0,1834920,24459378,24762389,23435835,9791122,11117676
050989,Delaware Area Career Center,Delaware,2024,4117444,1749013,16443230,0,2078782,29469766,29762070,25534392,11117676,15345354
050989,Delaware Area Career Center,Delaware,2025,4318366,2123426,19266266,0,2434994,34105724,34802334,43874097,15345354,6273591
051003,Eastland-Fairfield Career & Technical Schools,Franklin,2020,5736601,0,16036688,0,1848526,24542301,25155574,22614137,11952180,14493617
051003,Eastland-Fairfield Career & Technical Schools,Franklin,2021,5645085,0,17624664,0,1994218,25611963,26200348,23891031,14493617,16802934
051003,Eastland-Fairfield Career & Technical Schools,Franklin,2022,7034317,0,18750508,0,2109835,28324093,29089963,26350490,16802934,19542407
051003,Eastland-Fairfield Career & Technical Schools,Franklin,2023,8218677,0,19844404,0,2222019,31720688,32299366,30327167,19542407,21514606
051003,Eastland-Fairfield Career & Technical Schools,Franklin,2024,10360889,0,23092633,0,2619252,38262458,39183679,33192041,21514606,27506244
051003,Eastland-Fairfield Career & Technical Schools,Franklin,2025,12088067,0,25891768,0,2934772,43375413,44772176,56352046,27506244,15926374
051029,Ehove Career Center,Erie,2020,3693182,1586583,9059598,0,882794,16273551,16325250,16128599,6237039,6433690
051029,Ehove Career Center,Erie,2021,3713795,1587471,9507256,0,905157,16481108,16572489,16418089,6433690,6588090
051029,Ehove Career Center,Erie,2022,4375577,2097487,9627669,0,897265,17146188,17174862,16847035,6588090,6915917
051029,Ehove Career Center,Erie,2023,4625915,2199758,9856061,0,882408,18060549,18099927,18095119,6915917,6920725
051029,Ehove Career Center,Erie,2024,5411437,2509763,9888992,0,885168,19618819,19672525,19672003,6920725,6921248
051029,Ehove Career Center,Erie,2025,5991679,3521985,11078232,0,932222,22371237,22508121,22507586,6921248,6921783
051045,Greene County Vocational School District,Greene,2020,3751974,1711134,7874339,0,963268,15372752,15378264,12535413,9986564,12829415
051045,Greene County Vocational School District,Greene,2021,3725449,1711124,8287961,0,1016242,15596550,15599345,13511013,12829415,14917747
051045,Greene County Vocational School District,Greene,2022,4371110,2177769,8708327,0,1061935,16657395,16694917,21577573,14917747,10035091
051045,Greene County Vocational School District,Greene,2023,5455630,2564049,8997105,0,1073876,18841102,18842339,16962560,10035090,11914869
051045,Greene County Vocational School District,Greene,2024,7086135,3334342,10200594,0,1223933,22855683,22855876,23779611,11914869,10991134
051045,Greene County Vocational School District,Greene,2025,8385942,3894829,11849039,0,1390225,26616956,26622897,25648456,10991134,11965575
051060,Great Oaks Career Campuses,Hamilton,2020,13265136,6862003,35938964,0,4375053,66627709,66926092,66737398,29662524,29851218
051060,Great Oaks Career Campuses,Hamilton,2021,13012482,7073925,38077192,0,4457873,68459231,69050596,68933030,29851218,29968784
051060,Great Oaks Career Campuses,Hamilton,2022,15097760,8520497,39956422,0,4888028,74170667,74467381,74453864,29968784,29982301
051060,Great Oaks Career Campuses,Hamilton,2023,17594291,9662330,40894426,0,4854594,80593411,80809243,79533492,29982325,31258076
051060,Great Oaks Career Campuses,Hamilton,2024,22617901,12340264,46022502,0,5517019,95321249,95474211,95597665,31258076,31134622
051060,Great Oaks Career Campuses,Hamilton,2025,27372654,13798611,51741890,0,6318343,109033864,109662052,111256686,31134622,29539988
051128,Jefferson County,Jefferson,2020,1857121,711100,2994574,0,229329,6181375,6818924,5740929,1548716,2626711
051128,Jefferson County,Jefferson,2021,1938320,642863,3228646,0,233213,6308210,6855218,6174661,2626711,3307267
051128,Jefferson County,Jefferson,2022,2154021,947894,3175545,0,232448,6751598,7459901,6771460,3307267,3995708
051128,Jefferson County,Jefferson,2023,2475995,1035759,3633159,0,173413,7482837,8497067,7866186,4245572,4876453
051128,Jefferson County,Jefferson,2024,2908842,1175965,3573273,0,236249,8128447,9052339,8029202,4876453,5899590
051128,Jefferson County,Jefferson,2025,3154360,1500144,3890698,0,260093,10013276,11027827,9572016,5899590,7355401
051144,Knox County Jvsd,Knox,2020,3661968,1264322,3057959,0,400954,9888143,9940153,10203120,7406738,7143771
051144,Knox County Jvsd,Knox,2021,3683253,1264505,3263761,0,411211,10154918,10190786,10291214,7143771,7043343
051144,Knox County Jvsd,Knox,2022,4022662,1540226,3348318,0,420469,10652710,10684669,10779767,7043343,6948245
051144,Knox County Jvsd,Knox,2023,4232856,1657721,3403273,0,421831,11292628,11312279,12061717,6948248,6198810
051144,Knox County Jvsd,Knox,2024,4711698,1874325,4032712,0,493288,12827176,12832110,12978612,6198810,6052308
051144,Knox County Jvsd,Knox,2025,5122850,2154815,4580607,0,567913,14295575,14328827,13534794,6052308,6846341
051169,Auburn,Lake,2020,2146051,94010,6057261,0,847989,9791791,10174292,10172826,6474055,6475522
051169,Auburn,Lake,2021,2136332,94007,6279207,0,868255,10100806,10445151,9034197,6475522,7886476
051169,Auburn,Lake,2022,2115700,332034,6605096,0,902059,10596238,11156257,8926797,7886476,10115936
051169,Auburn,Lake,2023,2143003,489316,6722749,0,920149,11325000,11388130,10583656,10115938,10920412
051169,Auburn,Lake,2024,2321311,855130,7283941,0,983548,13122302,13987508,11231054,10920412,13676866
051169,Auburn,Lake,2025,2367818,1109074,8543341,0,1114461,14683559,15002618,19660214,13676866,9019270
051185,Lawrence County,Lawrence,2020,5776852,0,2770522,0,393425,9815797,10735933,9971152,1287725,2052506
051185,Lawrence County,Lawrence,2021,5850114,0,2713520,0,386819,9190964,10491730,9831824,2052506,2712412
051185,Lawrence County,Lawrence,2022,6457767,6843,2954543,0,420295,10200963,11502023,10046153,2712412,4168282
051185,Lawrence County,Lawrence,2023,7156898,40786,3325218,0,430392,11399605,12753655,12977290,4168281,3944646
051185,Lawrence County,Lawrence,2024,6061487,2729439,3604032,0,445497,13185473,14501500,12295529,3944646,6150617
051185,Lawrence County,Lawrence,2025,6544997,3337271,3590900,0,453024,13864385,15309427,13008003,6150617,8452041
051201,Career And Technology Educational Centers,Licking,2020,3778450,1302733,7923241,0,1032898,15709691,15779136,16109329,16790985,16460792
051201,Career And Technology Educational Centers,Licking,2021,3790291,1304911,8598045,0,1119255,16264168,16329397,13125406,16460792,19664783
