edition,fund,ali,name,fiscal_year,kind,amount
2013,3700,200624,Education of Exceptional Children,2015,appropriation,1530000
2013,3740,200647,Troops to Teachers,2010,actual,3157
2013,3740,200647,Troops to Teachers,2011,actual,0
2013,3740,200647,Troops to Teachers,2012,actual,0
2013,3740,200647,Troops to Teachers,2013,actual,0
2013,3740,200647,Troops to Teachers,2014,appropriation,0
2013,3740,200647,Troops to Teachers,2015,appropriation,0
2013,3780,200660,Learn and Serve,2010,actual,663837
2013,3780,200660,Learn and Serve,2011,actual,1093445
2013,3780,200660,Learn and Serve,2012,actual,230780
2013,3780,200660,Learn and Serve,2013,actual,41379
2013,3780,200660,Learn and Serve,2014,appropriation,0
2013,3780,200660,Learn and Serve,2015,appropriation,0
2013,3AF0,200603,Schools Medicaid Administrative Claims,2010,actual,339203
2013,3AF0,200603,Schools Medicaid Administrative Claims,2011,actual,311665
2013,3AF0,200603,Schools Medicaid Administrative Claims,2012,actual,189388
2013,3AF0,200603,Schools Medicaid Administrative Claims,2013,actual,274100
2013,3AF0,200603,Schools Medicaid Administrative Claims,2014,appropriation,750000
2013,3AF0,200603,Schools Medicaid Administrative Claims,2015,appropriation,750000
2013,3AN0,200671,School Improvement Grants,2010,actual,6372108
2013,3AN0,200671,School Improvement Grants,2011,actual,4476490
2013,3AN0,200671,School Improvement Grants,2012,actual,812710
2013,3AN0,200671,School Improvement Grants,2013,actual,32590864
2013,3AN0,200671,School Improvement Grants,2014,appropriation,20400000
2013,3AN0,200671,School Improvement Grants,2015,appropriation,20400000
2013,3AX0,200698,Improving Health and Educational Outcomes of Young People,2010,actual,549095
2013,3AX0,200698,Improving Health and Educational Outcomes of Young People,2011,actual,569577
2013,3AX0,200698,Improving Health and Educational Outcomes of Young People,2012,actual,459017
2013,3AX0,200698,Improving Health and Educational Outcomes of Young People,2013,actual,384351
2013,3AX0,200698,Improving Health and Educational Outcomes of Young People,2014,appropriation,0
2013,3AX0,200698,Improving Health and Educational Outcomes of Young People,2015,appropriation,0
2013,3BK0,200628,Longitudinal Data Systems,2010,actual,855382
2013,3BK0,200628,Longitudinal Data Systems,2011,actual,237915
2013,3BK0,200628,Longitudinal Data Systems,2012,actual,601001
2013,3BK0,200628,Longitudinal Data Systems,2013,actual,11540
2013,3BK0,200628,Longitudinal Data Systems,2014,appropriation,1250000
2013,3BK0,200628,Longitudinal Data Systems,2015,appropriation,0
2013,3BV0,200636,Character Education,2010,actual,377171
2013,3BV0,200636,Character Education,2011,actual,41908
2013,3BV0,200636,Character Education,2012,actual,0
2013,3BV0,200636,Character Education,2013,actual,0
2013,3BV0,200636,Character Education,2014,appropriation,0
2013,3BV0,200636,Character Education,2015,appropriation,0
2013,3C50,200661,Early Childhood Education,2010,actual,14442174
2013,3C50,200661,Early Childhood Education,2011,actual,14366322
2013,3C50,200661,Early Childhood Education,2012,actual,12788202
2013,3C50,200661,Early Childhood Education,2013,actual,11982382
2013,3C50,200661,Early Childhood Education,2014,appropriation,14554749
2013,3C50,200661,Early Childhood Education,2015,appropriation,14554749
2013,3CF0,200644,Foreign Language Assistance,2010,actual,78184
2013,3CF0,200644,Foreign Language Assistance,2011,actual,2964
2013,3CF0,200644,Foreign Language Assistance,2012,actual,0
2013,3CF0,200644,Foreign Language Assistance,2013,actual,0
2013,3CF0,200644,Foreign Language Assistance,2014,appropriation,0
2013,3CF0,200644,Foreign Language Assistance,2015,appropriation,0
2013,3CG0,200646,Teacher Incentive,2010,actual,4374021
2013,3CG0,200646,Teacher Incentive,2011,actual,820834
2013,3CG0,200646,Teacher Incentive,2012,actual,1385088
2013,3CG0,200646,Teacher Incentive,2013,actual,1496204
2013,3CG0,200646,Teacher Incentive,2014,appropriation,15125588
2013,3CG0,200646,Teacher Incentive,2015,appropriation,15183285
2013,3D10,200664,Drug Free Schools,2010,actual,7403336
2013,3D10,200664,Drug Free Schools,2011,actual,2160379
2013,3D10,200664,Drug Free Schools,2012,actual,4478137
2013,3D10,200664,Drug Free Schools,2013,actual,662142
2013,3D10,200664,Drug Free Schools,2014,appropriation,0
2013,3D10,200664,Drug Free Schools,2015,appropriation,0
2013,3D20,200667,Math Science Partnerships,2010,actual,6295953
2013,3D20,200667,Math Science Partnerships,2011,actual,3643507
2013,3D20,200667,Math Science Partnerships,2012,actual,2255143
2013,3D20,200667,Math Science Partnerships,2013,actual,3455844
2013,3D20,200667,Math Science Partnerships,2014,appropriation,6000000
2013,3D20,200667,Math Science Partnerships,2015,appropriation,6000000
2013,3DC0,200625,Federal Stimulus - School Lunch Cafeteria Equipment,2010,actual,2948008
2013,3DC0,200625,Federal Stimulus - School Lunch Cafeteria Equipment,2011,actual,18044
2013,3DC0,200625,Federal Stimulus - School Lunch Cafeteria Equipment,2012,actual,0
2013,3DC0,200625,Federal Stimulus - School Lunch Cafeteria Equipment,2013,actual,0
2013,3DC0,200625,Federal Stimulus - School Lunch Cafeteria Equipment,2014,appropriation,0
2013,3DC0,200625,Federal Stimulus - School Lunch Cafeteria Equipment,2015,appropriation,0
2013,3DG0,200630,Federal Stimulus - McKinney Vento Grants,2010,actual,632093
2013,3DG0,200630,Federal Stimulus - McKinney Vento Grants,2011,actual,898760
2013,3DG0,200630,Federal Stimulus - McKinney Vento Grants,2012,actual,368272
2013,3DG0,200630,Federal Stimulus - McKinney Vento Grants,2013,actual,0
2013,3DG0,200630,Federal Stimulus - McKinney Vento Grants,2014,appropriation,0
2013,3DG0,200630,Federal Stimulus - McKinney Vento Grants,2015,appropriation,0
2013,3DJ0,200699,IDEA Part B - Federal Stimulus,2010,actual,210511124
2013,3DJ0,200699,IDEA Part B - Federal Stimulus,2011,actual,186007234
2013,3DJ0,200699,IDEA Part B - Federal Stimulus,2012,actual,39176292
2013,3DJ0,200699,IDEA Part B - Federal Stimulus,2013,actual,6158
2013,3DJ0,200699,IDEA Part B - Federal Stimulus,2014,appropriation,0
2013,3DJ0,200699,IDEA Part B - Federal Stimulus,2015,appropriation,0
2013,3DK0,200642,Title IA - Federal Stimulus,2010,actual,141670481
2013,3DK0,200642,Title IA - Federal Stimulus,2011,actual,184826768
2013,3DK0,200642,Title IA - Federal Stimulus,2012,actual,42950339
2013,3DK0,200642,Title IA - Federal Stimulus,2013,actual,3355177
2013,3DK0,200642,Title IA - Federal Stimulus,2014,appropriation,0
2013,3DK0,200642,Title IA - Federal Stimulus,2015,appropriation,0
2013,3DL0,200650,IDEA Preschool - Federal Stimulus,2010,actual,6071322
2013,3DL0,200650,IDEA Preschool - Federal Stimulus,2011,actual,5831970
2013,3DL0,200650,IDEA Preschool - Federal Stimulus,2012,actual,1379479
2013,3DL0,200650,IDEA Preschool - Federal Stimulus,2013,actual,0
2013,3DL0,200650,IDEA Preschool - Federal Stimulus,2014,appropriation,0
2013,3DL0,200650,IDEA Preschool - Federal Stimulus,2015,appropriation,0
2013,3DM0,200651,Title IID Technology - Federal Stimulus,2010,actual,3514113
2013,3DM0,200651,Title IID Technology - Federal Stimulus,2011,actual,17967345
2013,3DM0,200651,Title IID Technology - Federal Stimulus,2012,actual,2081013
2013,3DM0,200651,Title IID Technology - Federal Stimulus,2013,actual,0
2013,3DM0,200651,Title IID Technology - Federal Stimulus,2014,appropriation,0
2013,3DM0,200651,Title IID Technology - Federal Stimulus,2015,appropriation,0
2013,3DP0,200652,Title I School Improvement - Federal Stimulus,2010,actual,0
2013,3DP0,200652,Title I School Improvement - Federal Stimulus,2011,actual,24389464
2013,3DP0,200652,Title I School Improvement - Federal Stimulus,2012,actual,59172513
2013,3DP0,200652,Title I School Improvement - Federal Stimulus,2013,actual,20692850
2013,3DP0,200652,Title I School Improvement - Federal Stimulus,2014,appropriation,0
2013,3DP0,200652,Title I School Improvement - Federal Stimulus,2015,appropriation,0
2013,3EC0,200653,Teacher Incentive - Federal Stimulus,2010,actual,0
2013,3EC0,200653,Teacher Incentive - Federal Stimulus,2011,actual,3918260
2013,3EC0,200653,Teacher Incentive - Federal Stimulus,2012,actual,3893939
2013,3EC0,200653,Teacher Incentive - Federal Stimulus,2013,actual,6820085
2013,3EC0,200653,Teacher Incentive - Federal Stimulus,2014,appropriation,1300000
2013,3EC0,200653,Teacher Incentive - Federal Stimulus,2015,appropriation,0
2013,3EF0,200694,National School Lunch Program - Equipment,2010,actual,0
2013,3EF0,200694,National School Lunch Program - Equipment,2011,actual,733257
2013,3EF0,200694,National School Lunch Program - Equipment,2012,actual,10900
2013,3EF0,200694,National School Lunch Program - Equipment,2013,actual,0
2013,3EF0,200694,National School Lunch Program - Equipment,2014,appropriation,0
2013,3EF0,200694,National School Lunch Program - Equipment,2015,appropriation,0
2013,3EH0,200620,Migrant Education,2010,actual,0
2013,3EH0,200620,Migrant Education,2011,actual,981984
2013,3EH0,200620,Migrant Education,2012,actual,2887617
2013,3EH0,200620,Migrant Education,2013,actual,2848328
2013,3EH0,200620,Migrant Education,2014,appropriation,2900000
2013,3EH0,200620,Migrant Education,2015,appropriation,2900000
2013,3EJ0,200622,Homeless Children Education,2010,actual,0
2013,3EJ0,200622,Homeless Children Education,2011,actual,1423069
2013,3EJ0,200622,Homeless Children Education,2012,actual,2385251
2013,3EJ0,200622,Homeless Children Education,2013,actual,2839121
2013,3EJ0,200622,Homeless Children Education,2014,appropriation,2600000
2013,3EJ0,200622,Homeless Children Education,2015,appropriation,2600000
2013,3EK0,200637,Advanced Placement,2010,actual,0
2013,3EK0,200637,Advanced Placement,2011,actual,26102
2013,3EK0,200637,Advanced Placement,2012,actual,350525
2013,3EK0,200637,Advanced Placement,2013,actual,236221
2013,3EK0,200637,Advanced Placement,2014,appropriation,450000
2013,3EK0,200637,Advanced Placement,2015,appropriation,450000
2013,3EM0,200643,Byrd Scholarship,2010,actual,0
2013,3EM0,200643,Byrd Scholarship,2011,actual,1540461
2013,3EM0,200643,Byrd Scholarship,2012,actual,4539
2013,3EM0,200643,Byrd Scholarship,2013,actual,0
2013,3EM0,200643,Byrd Scholarship,2014,appropriation,0
2013,3EM0,200643,Byrd Scholarship,2015,appropriation,0
2013,3EN0,200655,State Data Systems - Federal Stimulus,2010,actual,0
2013,3EN0,200655,State Data Systems - Federal Stimulus,2011,actual,650
2013,3EN0,200655,State Data Systems - Federal Stimulus,2012,actual,1160268
2013,3EN0,200655,State Data Systems - Federal Stimulus,2013,actual,1869997
2013,3EN0,200655,State Data Systems - Federal Stimulus,2014,appropriation,1250000
2013,3EN0,200655,State Data Systems - Federal Stimulus,2015,appropriation,0
2013,3ES0,200657,General Supervisory Enhancement Grant,2010,actual,0
2013,3ES0,200657,General Supervisory Enhancement Grant,2011,actual,0
2013,3ES0,200657,General Supervisory Enhancement Grant,2012,actual,943590
2013,3ES0,200657,General Supervisory Enhancement Grant,2013,actual,304404
2013,3ES0,200657,General Supervisory Enhancement Grant,2014,appropriation,0
2013,3ES0,200657,General Supervisory Enhancement Grant,2015,appropriation,0
2013,3ET0,200658,Education Jobs Fund,2010,actual,0
2013,3ET0,200658,Education Jobs Fund,2011,actual,68873009
2013,3ET0,200658,Education Jobs Fund,2012,actual,269709603
2013,3ET0,200658,Education Jobs Fund,2013,actual,25543533
2013,3ET0,200658,Education Jobs Fund,2014,appropriation,0
2013,3ET0,200658,Education Jobs Fund,2015,appropriation,0
2013,3FD0,200665,Race to the Top,2010,actual,0
2013,3FD0,200665,Race to the Top,2011,actual,12759794
2013,3FD0,200665,Race to the Top,2012,actual,72891986
2013,3FD0,200665,Race to the Top,2013,actual,114263267
2013,3FD0,200665,Race to the Top,2014,appropriation,136000000
2013,3FD0,200665,Race to the Top,2015,appropriation,58074046
2013,3FE0,200669,Striving Readers,2010,actual,0
2013,3FE0,200669,Striving Readers,2011,actual,22617
2013,3FE0,200669,Striving Readers,2012,actual,74760
2013,3FE0,200669,Striving Readers,2013,actual,23162
2013,3FE0,200669,Striving Readers,2014,appropriation,0
2013,3FE0,200669,Striving Readers,2015,appropriation,0
2013,3FN0,200672,Early Learning Challenge - Race to the Top,2010,actual,0
2013,3FN0,200672,Early Learning Challenge - Race to the Top,2011,actual,0
2013,3FN0,200672,Early Learning Challenge - Race to the Top,2012,actual,2786
2013,3FN0,200672,Early Learning Challenge - Race to the Top,2013,actual,1407724
2013,3FN0,200672,Early Learning Challenge - Race to the Top,2014,appropriation,7040000
2013,3FN0,200672,Early Learning Challenge - Race to the Top,2015,appropriation,7040000
2013,3GE0,200674,Summer Food Service Program,2010,actual,0
2013,3GE0,200674,Summer Food Service Program,2011,actual,0
2013,3GE0,200674,Summer Food Service Program,2012,actual,0
2013,3GE0,200674,Summer Food Service Program,2013,actual,1286407
2013,3GE0,200674,Summer Food Service Program,2014,appropriation,13596000
2013,3GE0,200674,Summer Food Service Program,2015,appropriation,14003800
2013,3GF0,200675,Miscellaneous Nutrition Grants,2010,actual,0
2013,3GF0,200675,Miscellaneous Nutrition Grants,2011,actual,0
2013,3GF0,200675,Miscellaneous Nutrition Grants,2012,actual,0
2013,3GF0,200675,Miscellaneous Nutrition Grants,2013,actual,291995
2013,3GF0,200675,Miscellaneous Nutrition Grants,2014,appropriation,700000
2013,3GF0,200675,Miscellaneous Nutrition Grants,2015,appropriation,700000
2013,3GG0,200676,Fresh Fruit and Vegetable Program,2010,actual,0
2013,3GG0,200676,Fresh Fruit and Vegetable Program,2011,actual,0
2013,3GG0,200676,Fresh Fruit and Vegetable Program,2012,actual,0
2013,3GG0,200676,Fresh Fruit and Vegetable Program,2013,actual,3413115
2013,3GG0,200676,Fresh Fruit and Vegetable Program,2014,appropriation,4738000
2013,3GG0,200676,Fresh Fruit and Vegetable Program,2015,appropriation,4880140
2013,3H90,200605,Head Start Collaboration Project,2010,actual,199598
2013,3H90,200605,Head Start Collaboration Project,2011,actual,231802
2013,3H90,200605,Head Start Collaboration Project,2012,actual,185998
2013,3H90,200605,Head Start Collaboration Project,2013,actual,158724
2013,3H90,200605,Head Start Collaboration Project,2014,appropriation,225000
2013,3H90,200605,Head Start Collaboration Project,2015,appropriation,225000
2013,3L60,200617,Federal School Lunch,2010,actual,309556438
2013,3L60,200617,Federal School Lunch,2011,actual,317998269
2013,3L60,200617,Federal School Lunch,2012,actual,340090544
2013,3L60,200617,Federal School Lunch,2013,actual,359921399
2013,3L60,200617,Federal School Lunch,2014,appropriation,350608075
2013,3L60,200617,Federal School Lunch,2015,appropriation,361126273
2013,3L70,200618,Federal School Breakfast,2010,actual,84497000
2013,3L70,200618,Federal School Breakfast,2011,actual,88194306
2013,3L70,200618,Federal School Breakfast,2012,actual,100296361
