fiscal_year,sponsor_irn,sponsor_name,county,sponsor_type,stream,sites,enrollment,enrollment_basis,free_lunch,reduced_lunch,identified,claimable
2009,045112,Wilmington City SD,Clinton,Public,single,5,3134,adm,1427,198,0,1625
2009,045120,Wooster City SD,Wayne,Public,single,8,3735,adm,1398,357,0,1755
2009,045138,Worthington City SD,Franklin,Public,single,18,8770,adm,1867,509,0,2376
2009,045146,Wyoming City SD,Hamilton,Public,single,5,2162,adm,118,34,0,152
2009,045153,Xenia Community,Greene,Public,single,11,4815,adm,1937,298,0,2235
2009,045161,Youngstown City SD,Mahoning,Public,single,14,6705,adm,5756,231,0,5987
2009,045179,Zanesville City SD,Muskingum,Public,single,8,3630,adm,2374,219,0,2593
2009,045187,Ada Ex Vill SD,Hardin,Public,single,1,911,adm,210,55,0,265
2009,045195,Amherst Exempted Village,Lorain,Public,single,6,3930,adm,585,251,0,836
2009,045203,Barnesville Ex Vill SD,Belmont,Public,single,3,1143,adm,399,101,0,500
2009,045211,Bluffton Ex Vill SD,Allen,Public,single,2,1040,adm,148,63,0,211
2009,045229,Bradford Ex Vill SD,Miami,Public,single,1,600,adm,196,66,0,262
2009,045237,Bridgeport Ex Vill SD,Belmont,Public,single,1,792,adm,419,81,0,500
2009,045245,Harrison Hills,Harrison,Public,single,6,1644,adm,744,155,0,899
2009,045252,Caldwell Ex Vill SD,Noble,Public,single,2,767,adm,263,83,0,346
2009,045260,Carey Ex Vill SD,Wyandot,Public,single,2,856,adm,220,91,0,311
2009,045278,Carrollton Ex Vill SD,Carroll,Public,single,5,2324,adm,1036,242,0,1278
2009,045286,Chagrin Falls,Cuyahoga,Public,single,4,2019,adm,38,15,0,53
2009,045294,Chesapeake Union,Lawrence,Public,single,4,1547,adm,716,132,0,848
2009,045302,Clyde-Green Springs,Sandusky,Public,single,4,2069,adm,739,217,0,956
2009,045310,Coldwater Ex Vill SD,Mercer,Public,single,1,1584,adm,151,61,0,212
2009,045328,Columbiana Ex Vill SD,Columbiana,Public,single,3,1115,adm,308,112,0,420
2009,045336,Covington Exempted Village School District,Miami,Public,single,3,814,adm,145,48,0,193
2009,045344,Crestline Ex Vill SD,Crawford,Public,single,3,811,adm,404,77,0,481
2009,045351,Crooksville Ex Vill SD,Perry,Public,single,2,1087,adm,541,104,0,645
2009,045377,Georgetown Ex Vill SD,Brown,Public,single,2,1133,adm,424,101,0,525
2009,045385,Gibsonburg Ex Vill SD,Sandusky,Public,single,2,983,adm,266,98,0,364
2009,045393,Granville Exempted Village,Licking,Public,single,3,2982,adm,46,43,0,89
2009,045401,Greenfield Ex Vill SD,Highland,Public,single,3,2178,adm,1039,163,0,1202
2009,045419,Hicksville Ex Vill SD,Defiance,Public,single,1,1029,adm,350,107,0,457
2009,045427,Hubbard Ex Vill SD,Trumbull,Public,single,3,2097,adm,639,231,0,870
2009,045435,Indian Hill,Hamilton,Public,single,4,2105,adm,109,14,0,123
2009,045443,Leetonia Exempted Village School District,Columbiana,Public,single,1,718,adm,323,52,0,375
2009,045450,Lisbon Ex Vill SD,Columbiana,Public,single,2,1300,adm,548,130,0,678
2009,045468,Loudonville-Perrysville Ex Vill SD,Ashland,Public,single,4,1129,adm,356,124,0,480
2009,045476,Marysville Exempted Village School District,Union,Public,single,8,5246,adm,1078,269,0,1347
2009,045484,Mechanicsburg Ex Vill SD,Champaign,Public,single,1,913,adm,263,68,0,331
2009,045492,Mentor Ex Vill SD,Lake,Public,single,14,8482,adm,1360,377,0,1737
2009,045500,Milford Ex Vill SD,Clermont,Public,single,14,7953,adm,1197,372,0,1569
2009,045518,Milton-Union Exempted Village Schools,Miami,Public,single,2,1644,adm,513,125,0,638
2009,045526,Montpelier Ex Vill SD,Williams,Public,single,1,1012,adm,407,119,0,526
2009,045534,Mount Gilead Exempted Village School District,Morrow,Public,single,3,1297,adm,447,117,0,564
2009,045542,Newcomerstown Ex Vill SD,Tuscarawas,Public,single,4,1127,adm,560,123,0,683
2009,045559,New Richmond,Clermont,Public,single,5,2388,adm,897,174,0,1071
2009,045567,Newton Falls,Trumbull,Public,single,3,1447,adm,536,120,0,656
2009,045575,Paulding Ex Vill SD,Paulding,Public,single,4,1611,adm,624,153,0,777
2009,045583,Perrysburg Exempted Village,Wood,Public,single,6,4260,adm,378,173,0,551
2009,045591,Rittman Ex Vill SD,Wayne,Public,single,2,1015,adm,355,120,0,475
2009,045609,Rossford Ex Vill SD,Wood,Public,single,4,1750,adm,591,174,0,765
2009,045617,Tipp City,Miami,Public,single,5,2671,adm,306,80,0,386
2009,045625,Upper Sandusky Exempted Village Schools,Wyandot,Public,single,5,1720,adm,494,132,0,626
2009,045633,Versailles Ex Vill SD,Darke,Public,single,3,1425,adm,106,79,0,185
2009,045641,Wauseon Exempted Village Schools,Fulton,Public,single,4,1973,adm,565,161,0,726
2009,045658,Wellington Ex Vill SD,Lorain,Public,single,3,1595,adm,426,185,0,611
2009,045666,Windham Ex Vill SD,Portage,Public,single,2,779,adm,412,46,0,458
2009,045674,Yellow Springs,Greene,Public,single,3,844,adm,186,36,0,222
2009,045757,Allen East,Allen,Public,single,1,1108,adm,272,106,0,378
2009,045765,Bath Local SD,Allen,Public,single,3,1796,adm,529,177,0,706
2009,045773,Elida Local SD,Allen,Public,single,4,2361,adm,864,254,0,1118
2009,045781,Perry Local SD,Allen,Public,single,1,784,adm,478,67,0,545
2009,045799,Shawnee Local SD,Allen,Public,single,4,2599,adm,571,215,0,786
2009,045807,Spencerville Local SD,Allen,Public,single,1,944,adm,264,125,0,389
2009,045823,Hillsdale Local SD,Ashland,Public,single,3,1025,adm,258,115,0,373
2009,045831,Mapleton Local SD,Ashland,Public,single,2,872,adm,250,66,0,316
2009,045856,Buckeye Local SD,Ashtabula,Public,single,5,1992,adm,787,233,0,1020
2009,045864,Grand Valley Local,Ashtabula,Public,single,1,1459,adm,508,180,0,688
2009,045872,Jefferson Area Local School District,Ashtabula,Public,single,4,1884,adm,592,174,0,766
2009,045880,Pymatuning Valley,Ashtabula,Public,single,4,1447,adm,685,185,0,870
2009,045906,Alexander Local SD,Athens,Public,single,1,1659,adm,652,153,0,805
2009,045914,Federal Hocking,Athens,Public,single,3,1076,adm,623,95,0,718
2009,045922,Trimble Local SD,Athens,Public,single,2,914,adm,530,100,0,630
2009,045948,Minster Local SD,Auglaize,Public,single,3,862,adm,94,25,0,119
2009,045955,New Bremen,Auglaize,Public,single,2,866,adm,80,42,0,122
2009,045963,New Knoxville,Auglaize,Public,single,1,420,adm,27,19,0,46
2009,045971,Waynesfield-Goshen Local SD,Auglaize,Public,single,1,574,adm,165,35,0,200
2009,045997,St Clairsville-Richland,Belmont,Public,single,2,1501,adm,441,190,0,631
2009,046003,Shadyside Local SD,Belmont,Public,single,2,844,adm,197,62,0,259
2009,046011,Union Local SD,Belmont,Public,single,3,1453,adm,474,146,0,620
2009,046037,Eastern Local SD,Brown,Public,single,4,1413,adm,528,195,0,723
2009,046045,Fayetteville-Perry Local SD,Brown,Public,single,2,992,adm,239,125,0,364
2009,046060,Western Brown Local School District,Brown,Public,single,4,3310,adm,1358,293,0,1651
2009,046078,Ripley-Union-Lewis-Huntington Local SD,Brown,Public,single,3,1251,adm,632,102,0,734
2009,046094,Edgewood City School District,Butler,Public,single,5,3443,adm,909,173,0,1082
2009,046102,Fairfield City SD,Butler,Public,single,9,9365,adm,2086,489,0,2575
2009,046110,Lakota Local SD,Butler,Public,single,20,18471,adm,2954,539,0,3493
2009,046128,Madison Local SD,Butler,Public,single,3,1753,adm,410,97,0,507
2009,046136,New Miami,Butler,Public,single,2,865,adm,564,81,0,645
2009,046144,Ross Local SD,Butler,Public,single,4,2652,adm,459,138,0,597
2009,046151,Talawanda City SD,Butler,Public,single,5,2907,adm,764,193,0,957
2009,046177,Brown Local SD,Carroll,Public,single,1,777,adm,363,49,0,412
2009,046193,Graham Local SD,Champaign,Public,single,3,2264,adm,573,173,0,746
2009,046201,Triad Local SD,Champaign,Public,single,3,1153,adm,289,65,0,354
2009,046219,West Liberty-Salem Local School District,Champaign,Public,single,1,1163,adm,152,83,0,235
2009,046235,Greenon Local,Clark,Public,single,4,1926,adm,562,104,0,666
2009,046243,Tecumseh Local SD,Clark,Public,single,6,3424,adm,1539,281,0,1820
2009,046250,Northeastern Local SD,Clark,Public,single,5,3351,adm,643,144,0,787
2009,046268,Northwestern Local SD,Clark,Public,single,3,1803,adm,546,107,0,653
2009,046276,Southeastern Local SD,Clark,Public,single,2,795,adm,183,35,0,218
2009,046284,Clark-Shawnee Local SD,Clark,Public,single,4,2130,adm,474,130,0,604
2009,046292,Clermont County Educational Service Center,Clermont,Public,single,1,91,adm,52,13,0,65
2009,046300,Batavia Local SD,Clermont,Public,single,3,2062,adm,784,137,0,921
2009,046318,Bethel-Tate Local SD,Clermont,Public,single,4,2084,adm,565,139,0,704
2009,046326,Clermont Northeastern,Clermont,Public,single,5,1883,adm,473,138,0,611
2009,046334,Felicity Schools,Clermont,Public,single,1,1047,adm,507,91,0,598
2009,046342,Goshen Local SD,Clermont,Public,single,4,2589,adm,1089,165,0,1254
2009,046359,West Clermont,Clermont,Public,single,12,7936,adm,1937,608,0,2545
2009,046367,Williamsburg Local SD,Clermont,Public,single,2,998,adm,304,89,0,393
2009,046383,Blanchester Local SD,Clinton,Public,single,3,2040,adm,591,164,0,755
2009,046391,Clinton-Massie Local SD,Clinton,Public,single,3,2066,adm,350,140,0,490
2009,046409,East Clinton,Clinton,Public,single,4,1507,adm,529,129,0,658
2009,046425,Beaver Local SD,Columbiana,Public,single,5,2226,adm,814,228,0,1042
2009,046433,Crestview Local SD,Columbiana,Public,single,3,1189,adm,365,174,0,539
2009,046441,Southern Local SD,Columbiana,Public,single,1,896,adm,450,92,0,542
2009,046458,United Local SD,Columbiana,Public,single,1,1335,adm,453,114,0,567
2009,046474,Ridgewood Local SD,Coshocton,Public,single,3,1286,adm,542,131,0,673
2009,046482,River View,Coshocton,Public,single,6,2141,adm,838,178,0,1016
2009,046508,Buckeye Central,Crawford,Public,single,1,694,adm,206,88,0,294
2009,046516,Colonel Crawford,Crawford,Public,single,4,908,adm,194,91,0,285
2009,046524,Wynford Local Schools,Crawford,Public,single,2,1086,adm,324,73,0,397
2009,046532,Cuyahoga,Cuyahoga,Public,single,11,687,adm,482,53,0,535
2009,046557,Cuyahoga Heights,Cuyahoga,Public,single,2,968,adm,116,47,0,163
2009,046565,Independence Local SD,Cuyahoga,Public,single,3,1182,adm,76,51,0,127
2009,046573,Olmsted Falls,Cuyahoga,Public,single,5,3786,adm,404,158,0,562
2009,046581,Orange City School District,Cuyahoga,Public,single,3,1969,adm,186,46,0,232
2009,046599,Richmond Heights,Cuyahoga,Public,single,2,1068,adm,399,85,0,484
2009,046607,Solon City SD,Cuyahoga,Public,single,7,6024,adm,403,95,0,498
2009,046623,Ansonia Local SD,Darke,Public,single,1,747,adm,206,86,0,292
2009,046631,Arcanum-Butler Local Schools,Darke,Public,single,2,1015,adm,150,56,0,206
2009,046649,Franklin Monroe,Darke,Public,single,2,776,adm,116,45,0,161
2009,046672,Mississinawa Valley,Darke,Public,single,1,698,adm,276,69,0,345
2009,046680,Tri-Village Local SD,Darke,Public,single,1,802,adm,232,87,0,319
2009,046706,Ayersville Local School District,Defiance,Public,single,1,818,adm,170,81,0,251
2009,046714,Central Local Schools,Defiance,Public,single,2,1126,adm,309,99,0,408
2009,046722,Northeastern Local SD,Defiance,Public,single,4,1150,adm,257,79,0,336
2009,046748,Big Walnut,Delaware,Public,single,5,2707,adm,468,106,0,574
2009,046755,Buckeye Valley,Delaware,Public,single,5,2637,adm,446,100,0,546
2009,046763,Olentangy Local SD,Delaware,Public,single,20,14947,adm,866,274,0,1140
2009,046789,Berlin-Milan Local SD,Erie,Public,single,3,1671,adm,359,119,0,478
2009,046805,Margaretta Local SD,Erie,Public,single,3,1284,adm,364,141,0,505
2009,046813,Perkins Local SD,Erie,Public,single,4,2379,adm,491,159,0,650
2009,046821,Vermilion Local SD,Erie,Public,single,4,2294,adm,757,220,0,977
2009,046847,Amanda-Clearcreek Local SD,Fairfield,Public,single,2,1723,adm,528,86,0,614
2009,046854,Berne Union,Fairfield,Public,single,1,973,adm,240,44,0,284
2009,046862,Bloom-Carroll Local SD,Fairfield,Public,single,3,1688,adm,270,85,0,355
2009,046870,Fairfield Union Local,Fairfield,Public,single,5,2079,adm,577,120,0,697
2009,046888,Liberty Union-Thurston,Fairfield,Public,single,3,1417,adm,311,57,0,368
2009,046896,Pickerington Local SD,Fairfield,Public,single,14,10029,adm,1465,508,0,1973
2009,046904,Walnut Township,Fairfield,Public,single,2,676,adm,252,62,0,314
2009,046920,Miami Trace,Fayette,Public,single,3,2555,adm,902,167,0,1069
2009,046946,Canal Winchester,Franklin,Public,single,4,3518,adm,760,192,0,952
2009,046953,Hamilton Local Schools,Franklin,Public,single,4,3200,adm,1444,298,0,1742
2009,046961,Gahanna-Jefferson City SD,Franklin,Public,single,10,4535,adm,931,267,0,1198
2009,046979,Groveport Madison,Franklin,Public,single,9,5294,adm,2759,483,0,3242
2009,046995,New Albany-Plain Local,Franklin,Public,single,3,4055,adm,263,77,0,340
2009,047001,Reynoldsburg City SD,Franklin,Public,single,11,5528,adm,1867,320,0,2187
2009,047019,Hilliard City SD,Franklin,Public,single,22,14496,adm,2434,491,0,2925
2009,047027,Dublin City SD,Franklin,Public,single,19,14236,adm,1375,366,0,1741
2009,047043,Archbold-Area Local SD,Fulton,Public,single,3,1396,adm,283,82,0,365
2009,047050,Evergreen Local SD,Fulton,Public,single,3,1359,adm,283,120,0,403
2009,047068,Gorham Fayette,Fulton,Public,single,1,445,adm,174,40,0,214
2009,047076,Pettisville Local Schools,Fulton,Public,single,1,557,adm,84,49,0,133
2009,047084,Pike-Delta-York Local SD,Fulton,Public,single,3,1382,adm,415,117,0,532
2009,047092,Swanton Local SD,Fulton,Public,single,4,1282,adm,485,61,0,546
2009,047167,Berkshire Local SD,Geauga,Public,single,2,1149,adm,148,37,0,185
2009,047175,Cardinal Local SD,Geauga,Public,single,3,1287,adm,319,125,0,444
2009,047183,Chardon Local SD,Geauga,Public,single,6,3338,adm,372,183,0,555
2009,047191,Kenston Local SD,Geauga,Public,single,5,3168,adm,251,94,0,345
2009,047209,Ledgemont Local SD,Geauga,Public,single,2,554,adm,134,84,0,218
2009,047217,Newbury Local School District,Geauga,Public,single,1,640,adm,129,17,0,146
2009,047225,West Geauga,Geauga,Public,single,4,2366,adm,139,74,0,213
2009,047241,Beavercreek City SD,Greene,Public,single,8,7170,adm,644,310,0,954
2009,047258,Cedar Cliff,Greene,Public,single,1,573,adm,73,18,0,91
2009,047266,Greeneview Local SD,Greene,Public,single,3,1369,adm,256,77,0,333
2009,047274,Sugarcreek Local,Greene,Public,single,4,2707,adm,332,71,0,403
2009,047308,Rolling Hills,Guernsey,Public,single,5,1836,adm,953,131,0,1084
2009,047332,Finneytown Local SD,Hamilton,Public,single,3,1639,adm,448,107,0,555
2009,047340,Forest Hills,Hamilton,Public,single,9,7018,adm,550,184,0,734
2009,047365,Northwest Local School District,Hamilton,Public,single,14,9598,adm,3093,773,0,3866
2009,047373,Oak Hills Local School District,Hamilton,Public,single,2,1226,adm,285,65,0,350
2009,047381,Southwest Local SD,Hamilton,Public,single,7,3727,adm,978,241,0,1219
2009,047399,Three Rivers Local Schools,Hamilton,Public,single,4,2028,adm,526,120,0,646
2009,047407,Hancock,Hancock,Public,single,1,23,adm,12,3,0,15
2009,047415,Arcadia Local SD,Hancock,Public,single,1,617,adm,137,52,0,189
2009,047423,Arlington Local SD,Hancock,Public,single,1,581,adm,91,40,0,131
2009,047431,Cory-Rawson Local SD,Hancock,Public,single,2,615,adm,133,33,0,166
2009,047449,Liberty-Benton Local School District,Hancock,Public,single,3,1309,adm,213,51,0,264
2009,047456,McComb Local School District,Hancock,Public,single,2,716,adm,206,59,0,265
2009,047464,Van Buren,Hancock,Public,single,2,996,adm,95,25,0,120
2009,047472,Vanlue Local SD,Hancock,Public,single,1,238,adm,35,20,0,55
2009,047498,Hardin Northern,Hardin,Public,single,1,490,adm,115,16,0,131
2009,047506,Ridgemont Local SD,Hardin,Public,single,2,589,adm,132,63,0,195
2009,047514,Riverdale Local SD,Hardin,Public,single,1,1024,adm,311,102,0,413
2009,047522,Upper Scioto Valley,Hardin,Public,single,1,705,adm,258,98,0,356
2009,047548,Conotton Valley Union,Harrison,Public,single,3,525,adm,214,89,0,303
2009,047571,Holgate Local SD,Henry,Public,single,1,496,adm,116,43,0,159
2009,047589,Liberty Center,Henry,Public,single,1,1164,adm,298,93,0,391
2009,047597,Patrick Henry,Henry,Public,single,3,1077,adm,315,97,0,412
2009,047613,Bright Local SD,Highland,Public,single,2,784,adm,325,90,0,415
2009,047621,Fairfield Local,Highland,Public,single,1,865,adm,294,67,0,361
2009,047639,Lynchburg-Clay Local SD,Highland,Public,single,3,1251,adm,417,103,0,520
2009,047688,East Holmes Local Schools,Holmes,Public,single,8,1865,adm,407,272,0,679
2009,047696,West Holmes,Holmes,Public,single,7,2493,adm,798,323,0,1121
2009,047712,Monroeville Local SD,Huron,Public,single,2,760,adm,132,41,0,173
2009,047720,New London,Huron,Public,single,1,1122,adm,373,107,0,480
2009,047738,South Central,Huron,Public,single,2,875,adm,342,95,0,437
2009,047746,Western Reserve,Huron,Public,single,2,1248,adm,396,141,0,537
2009,047761,Oak Hill Union Local,Jackson,Public,single,2,1310,adm,665,100,0,765
2009,047787,Buckeye Local Schools,Jefferson,Public,single,7,2224,adm,986,216,0,1202
2009,047795,Edison Local SD,Jefferson,Public,single,5,2106,adm,842,197,0,1039
2009,047803,Indian Creek Local,Jefferson,Public,single,6,2244,adm,981,229,0,1210
2009,047829,Centerburg Local SD,Knox,Public,single,2,1318,adm,231,55,0,286
2009,047837,Danville Local School District,Knox,Public,single,1,672,adm,269,51,0,320
2009,047845,East Knox,Knox,Public,single,3,1276,adm,409,127,0,536
2009,047852,Fredericktown Local SD,Knox,Public,single,1,1091,adm,266,90,0,356
2009,047860,Lake County ESC,Lake,Public,single,1,32,adm,11,1,0,12
2009,047878,Kirtland Local SD,Lake,Public,single,3,1249,adm,79,49,0,128
2009,047886,Madison Local School District,Lake,Public,single,6,3211,adm,951,325,0,1276
2009,047894,Riverside Local,Lake,Public,single,9,4639,adm,846,274,0,1120
2009,047902,Perry Local SD,Lake,Public,single,3,1882,adm,328,90,0,418
2009,047928,Dawson-Bryant Local SD,Lawrence,Public,single,2,1306,adm,681,108,0,789
2009,047936,Fairland Local School District,Lawrence,Public,single,4,1857,adm,629,132,0,761
2009,047944,Rock Hill,Lawrence,Public,single,4,1850,adm,969,289,0,1258
2009,047951,South Point,Lawrence,Public,single,4,1770,adm,915,119,0,1034
2009,047969,Symmes Valley,Lawrence,Public,single,2,760,adm,347,81,0,428
2009,047985,Johnstown-Monroe Local SD,Licking,Public,single,4,1526,adm,227,46,0,273
2009,047993,Lakewood Local,Licking,Public,single,4,2031,adm,732,123,0,855
2009,048009,Licking Heights,Licking,Public,single,5,2996,adm,938,188,0,1126
2009,048017,Licking Valley Local SD,Licking,Public,single,3,1997,adm,596,209,0,805
2009,048025,North Fork,Licking,Public,single,3,1781,adm,627,234,0,861
2009,048033,Northridge Local SD,Licking,Public,single,4,1474,adm,188,75,0,263
2009,048041,Southwest Licking,Licking,Public,single,5,3532,adm,920,224,0,1144
2009,048074,Benjamin Logan,Logan,Public,single,3,1828,adm,329,102,0,431
2009,048082,Indian Lake,Logan,Public,single,3,1847,adm,713,117,0,830
2009,048090,Riverside Local SD,Logan,Public,single,1,760,adm,232,94,0,326
2009,048116,Avon Local SD,Lorain,Public,single,5,3467,adm,410,77,0,487
2009,048124,Avon Lake City Schools,Lorain,Public,single,7,3896,adm,329,124,0,453
2009,048132,Clearview Local SD,Lorain,Public,single,3,1958,adm,1093,229,0,1322
2009,048140,Columbia Local SD,Lorain,Public,single,3,1071,adm,211,61,0,272
2009,048157,Firelands Local SD,Lorain,Public,single,3,1768,adm,356,107,0,463
2009,048165,Keystone Local SD,Lorain,Public,single,2,1634,adm,298,91,0,389
2009,048173,Midview Local SD,Lorain,Public,single,5,3326,adm,915,267,0,1182
2009,048199,Lucas,Lucas,Public,single,1,75,adm,52,4,0,56
2009,048207,Anthony Wayne,Lucas,Public,single,6,4514,adm,414,116,0,530
2009,048223,Springfield Local Schools,Lucas,Public,single,5,3965,adm,1226,225,0,1451
2009,048231,Washington Local Schools,Lucas,Public,single,12,6618,adm,2633,530,0,3163
2009,048256,Jefferson Local SD,Madison,Public,single,2,1355,adm,356,86,0,442
2009,048264,Jonathan Alder,Madison,Public,single,5,2033,adm,424,134,0,558
2009,048272,Madison-Plains Local SD,Madison,Public,single,5,1302,adm,355,95,0,450
2009,048280,Mahoning Educational Service Center,Mahoning,Public,single,3,152,adm,106,10,0,116
2009,048298,Austintown Local SD,Mahoning,Public,single,7,4990,adm,1746,475,0,2221
2009,048306,Boardman Local SD,Mahoning,Public,single,7,4545,adm,1205,343,0,1548
2009,048314,Canfield Local SD,Mahoning,Public,single,4,3205,adm,253,79,0,332
2009,048322,Jackson-Milton Local SD,Mahoning,Public,single,2,879,adm,315,58,0,373
2009,048330,Lowellville Local SD,Mahoning,Public,single,1,612,adm,131,73,0,204
2009,048348,Poland Local SD,Mahoning,Public,single,6,2427,adm,269,135,0,404
2009,048355,Sebring Local SD,Mahoning,Public,single,3,628,adm,264,89,0,353
2009,048363,South Range,Mahoning,Public,single,2,1439,adm,206,68,0,274
2009,048371,Springfield Local SD,Mahoning,Public,single,2,1124,adm,324,86,0,410
2009,048389,West Branch,Mahoning,Public,single,4,2410,adm,616,221,0,837
2009,048397,Western Reserve,Mahoning,Public,single,3,677,adm,133,17,0,150
2009,048413,Elgin Local SD,Marion,Public,single,4,1301,adm,437,157,0,594
2009,048421,Pleasant Local SD,Marion,Public,single,3,1355,adm,266,54,0,320
2009,048439,Ridgedale Local Schools,Marion,Public,single,2,831,adm,262,83,0,345
2009,048447,River Valley,Marion,Public,single,4,2019,adm,532,164,0,696
2009,048462,Black River,Medina,Public,single,2,1650,adm,416,123,0,539
2009,048470,Buckeye Local,Medina,Public,single,4,2362,adm,421,136,0,557
2009,048488,Cloverleaf Local SD,Medina,Public,single,5,2884,adm,678,242,0,920
2009,048496,Highland Local SD,Medina,Public,single,5,3320,adm,203,72,0,275
2009,048512,Eastern Local SD,Meigs,Public,single,2,892,adm,340,92,0,432
2009,048520,Meigs Local SD,Meigs,Public,single,3,1989,adm,1098,187,0,1285
2009,048538,Southern Local SD,Meigs,Public,single,2,1002,adm,428,92,0,520
2009,048553,Marion Local SD,Mercer,Public,single,2,913,adm,37,18,0,55
2009,048579,Parkway Local SD,Mercer,Public,single,1,1092,adm,297,113,0,410
2009,048587,St Henry Consolidated Local,Mercer,Public,single,2,1029,adm,51,42,0,93
2009,048595,Fort Recovery,Mercer,Public,single,2,965,adm,70,54,0,124
2009,048611,Bethel Local SD,Miami,Public,single,2,1868,adm,76,13,0,89
2009,048629,Miami East,Miami,Public,single,2,1202,adm,163,69,0,232
2009,048637,Newton Local SD,Miami,Public,single,1,531,adm,89,39,0,128
2009,048652,Switzerland Of Ohio,Monroe,Public,single,8,2850,adm,1219,374,0,1593
