school_year,leaid,irn,name,agency_type,status
2023,3901414,012042,Southern Cleveland Drop Back Indba Innovative Career Academy,7,1
2023,3901415,012043,West Cleveland Drop Back In dba Frederick Douglass High Scho,7,1
2023,3901416,012044,Capital High School,7,1
2023,3901417,012045,Patriot Preparatory Academy,7,1
2023,3901420,012054,North Central Academy,7,1
2023,3901427,012105,Southside Academy,7,1
2023,3901428,012060,Akros Middle School,7,1
2023,3901429,011324,Hardin Community School,7,1
2023,3901430,012684,Broadway Academy,7,1
2023,3901432,012671,Constellation Schools: Eastside Arts Academy,7,1
2023,3901433,012528,The Academy for Urban Scholars,7,1
2023,3901434,012644,STEAM Academy of Warren,7,1
2023,3901450,012867,Townsend Community School,7,1
2023,3901451,012529,Focus North High School,7,1
2023,3901454,012627,Eagle Elementary of Akron,7,1
2023,3901457,012541,University of Cleveland Preparatory School,7,1
2023,3901463,012501,Beacon Hill Academy,7,1
2023,3901465,012558,Global Village Academy,7,1
2023,3901470,013255,Canton College Preparatory School,7,1
2023,3901472,013249,Academy for Urban Scholars Youngstown,7,1
2023,3901473,013170,The Brilliance School,7,1
2023,3901475,013175,SunBridge Schools,7,1
2023,3901478,012951,Columbus Collegiate Academy - West,7,2
2023,3901480,013232,A+ Children's Academy,7,1
2023,3901482,013147,STEAM Academy of Warrensville Heights,7,1
2023,3901487,013253,Ohio College Preparatory School,7,1
2023,3901488,013173,Imagine Environmental Science Academy,7,1
2023,3901490,012391,Metro Early College High School,1,1
2023,3901496,013199,Cleveland Preparatory Academy,7,1
2023,3901498,013148,Stepstone Academy,7,1
2023,3901499,013132,Lake Erie College Preparatory School,7,1
2023,3901502,013195,Ann Jerkins-Harris Academy of Excellence,7,1
2023,3901503,013254,Akron Preparatory School,7,1
2023,3901505,013034,Village Preparatory School Woodland Hills,7,1
2023,3901508,012924,DECA PREP,7,1
2023,3901511,014066,Main Preparatory Academy,7,1
2023,3901512,014231,Bio-Med Science Academy STEM School,1,1
2023,3901514,014189,West Park Academy,7,1
2023,3901516,013864,Cincinnati Technology Academy,7,1
2023,3901520,014091,Hope Learning Academy of Toledo,7,1
2023,3901521,014139,Imagine Columbus Primary Academy,7,1
2023,3901526,014187,East Academy,7,1
2023,3901529,014467,United Preparatory Academy,7,1
2023,3901530,014067,Ohio Construction Academy,7,1
2023,3901535,013930,Global Impact STEM Academy,1,1
2023,3901536,014149,Dayton SMART Elementary School,7,1
2023,3901539,013994,Albert Einstein Academy for Letters Arts and Sciences-Ohio,7,1
2023,3901543,014065,Lincoln Park Academy,7,1
2023,3901545,014188,Discovery Academy,7,1
2023,3901549,014121,Imagine Leadership Academy,7,1
2023,3901550,014090,Eastland Preparatory Academy,7,1
2023,3901551,013962,Liberty Preparatory School,7,1
2023,3901554,014147,East Preparatory Academy,7,1
2023,3901555,013999,Rise & Shine Academy,7,1
2023,3901564,014913,Lakeshore Intergenerational School,7,1
2023,3901565,014943,Valley STEM+ME2 Academy,1,1
2023,3901566,014830,Utica Shale Academy of Ohio,7,1
2023,3901567,014927,Steel Academy,7,1
2023,3901568,014904,T2 Honors Academy,7,1
2023,3901570,015261,Citizens Academy Southeast,7,1
2023,3901574,015237,Flex High School,7,1
2023,3901575,015329,iSTEM,1,1
2023,3901576,015234,Zenith Academy West,7,1
2023,3901577,015344,Tri-State STEM+M School,1,1
2023,3901581,015722,Village Preparatory School Willard,7,1
2023,3901582,015710,Bridge Gate Community School,7,1
2023,3901583,015741,Westwood Preparatory Academy,7,1
2023,3901584,015713,East Branch Preparatory AcademydbaWright Preparatory Academy,7,1
2023,3901585,015736,iLEAD Spring Meadows,7,2
2023,3901586,015709,Beacon Academy,7,1
2023,3901587,015714,Dayton Athletic Vocational Academy,7,1
2023,3901588,015737,Global Ambassadors Language Academy,7,1
2023,3901589,014777,Midwest Regional ESC,4,1
2023,3901590,016850,Cincinnati Achievement Academy,7,1
2023,3901591,016836,Kids Care Elementary,7,1
2023,3901592,015712,Euclid Preparatory School,7,1
2023,3901593,016858,United Preparatory Academy East,7,2
2023,3901594,016843,Citizens Leadership Academy East,7,1
2023,3901595,016849,Liberty High School,7,1
2023,3901596,016829,South Columbus Preparatory Academy at German Village,7,1
2023,3901597,016837,Orchard Park Academy,7,1
2023,3901599,017233,Great River Connections Academy,7,1
2023,3901600,016812,SMART Academy,7,1
2023,3901601,017212,Dampe Community School,7,1
2023,3901602,017275,AchievePoint Career Academy - Cincinnati,7,1
2023,3901603,017270,Lorain Bilingual Preparatory Academy,7,1
2023,3901604,017259,Montgomery Preparatory Academy,7,1
2023,3901605,017274,Mount Auburn Preparatory Academy,7,1
2023,3901606,017123,Horizon Science Academy Primary,7,1
2023,3901608,017536,Kenmore Preparatory Academy dba Toledo Preparatory Academy,7,1
2023,3901609,017585,Marion Preparatory Academy,7,1
2023,3901610,017537,Capital Collegiate Preparatory Academy,7,1
2023,3901611,017538,North Columbus Preparatory Academy,7,1
2023,3901612,017535,Huber Heights Preparatory Academy dba Parma Academy,7,1
2023,3901613,017498,Northwest Ohio Classical Academy,7,1
2023,3901614,017490,ReGeneration Bond Hill,7,1
2023,3901615,017643,Ohio Digital Learning School,7,1
2023,3901616,017599,Priority High School,7,1
2023,3901617,017497,Cypress High School,7,1
2023,3901618,019152,Buckeye Community School,7,1
2023,3901619,019156,Quaker Preparatory Academy,7,1
2023,3901620,019197,Flex High School Cleveland,7,1
2023,3901621,019199,Central Point Preparatory Academy,7,1
2023,3901622,019200,South Columbus Preparatory Academy at Southfield,7,1
2023,3901623,019201,Franklinton Prep High School,7,1
2023,3901624,019212,Valor Academy Inc.,7,1
2023,3901625,019220,North Shore High School,7,1
2023,3901626,019221,Case Preparatory Academy,7,1
2023,3901627,019226,Franklinton High School,7,1
2023,3901628,019227,Dublin Preparatory Academy dba Northside Preparatory Academy,7,1
2023,3901629,019235,Focus Learning Academy of Central Columbus,7,1
2023,3901630,019426,Dayton Career Tech High School,7,1
2023,3901631,019427,Akron Career Tech High School,7,1
2023,3901632,019441,Buckeye Community School - London,7,1
2023,3901633,019442,Buckeye Community School - Marion,7,1
2023,3901634,019450,Youngstown Preparatory Academy,7,1
2023,3901635,019452,Citizens of the World Charter Schools - Cincinnati,7,2
2023,3901636,019474,Explorers Academy of Science and Technology,7,1
2023,3901637,019478,Niles Preparatory Academy,7,1
2023,3901638,019511,Western Toledo Preparatory Academy,7,1
2023,3901639,019533,Eagle Charter Schools of Ohio dba the Shepard School,7,1
2023,3904348,043489,Akron City,1,1
2023,3904349,043497,Alliance City,1,1
2023,3904350,043505,Ashland City,1,1
2023,3904351,043513,Ashtabula Area City,1,1
2023,3904352,043521,Athens City,1,1
2023,3904353,043539,Barberton City,1,1
2023,3904354,043547,Bay Village City,1,1
2023,3904355,043554,Beachwood City,1,1
2023,3904357,043570,Bellaire Local,1,1
2023,3904358,043588,Bellefontaine City,1,1
2023,3904359,043596,Bellevue City,1,1
2023,3904360,043612,Berea City,1,1
2023,3904361,043604,Belpre City,1,1
2023,3904362,043620,Bexley City,1,1
2023,3904363,043638,Bowling Green City School District,1,1
2023,3904364,043646,Brecksville-Broadview Heights City,1,1
2023,3904365,043653,Brooklyn City,1,1
2023,3904366,043661,Brunswick City,1,1
2023,3904367,043679,Bryan City,1,1
2023,3904368,043687,Bucyrus City,1,1
2023,3904369,043695,Cambridge City,1,1
2023,3904370,043703,Campbell City,1,1
2023,3904371,043711,Canton City,1,1
2023,3904373,043737,Centerville City,1,1
2023,3904374,043745,Chillicothe City,1,1
2023,3904375,043752,Cincinnati Public Schools,1,1
2023,3904376,043760,Circleville City,1,1
2023,3904377,043778,Claymont City,1,1
2023,3904378,043786,Cleveland Municipal,1,1
2023,3904379,043794,Cleveland Heights-University Heights City,1,1
2023,3904380,043802,Columbus City Schools District,1,1
2023,3904381,043810,Conneaut Area City,1,1
2023,3904382,043828,Coshocton City,1,1
2023,3904383,043836,Cuyahoga Falls City,1,1
2023,3904384,043844,Dayton City,1,1
2023,3904385,043851,Deer Park Community City,1,1
2023,3904386,043869,Defiance City,1,1
2023,3904387,043877,Delaware City,1,1
2023,3904388,043885,Delphos City,1,1
2023,3904389,043893,Dover City,1,1
2023,3904390,043901,East Cleveland City School District,1,1
2023,3904391,043919,East Liverpool City,1,1
2023,3904392,043927,East Palestine City,1,1
2023,3904393,043935,Eaton Community City,1,1
2023,3904394,043943,Elyria City Schools,1,1
2023,3904395,043950,Euclid City,1,1
2023,3904396,043968,Fairborn City,1,1
2023,3904397,043976,Fairview Park City,1,1
2023,3904399,043992,Fostoria City,1,1
2023,3904400,044008,Franklin City,1,1
2023,3904401,044016,Fremont City,1,1
2023,3904402,044024,Galion City,1,1
2023,3904403,044032,Gallipolis City,1,1
2023,3904404,044040,Garfield Heights City Schools,1,1
2023,3904405,044057,Geneva Area City,1,1
2023,3904406,044065,Girard City School District,1,1
2023,3904407,044073,Grandview Heights Schools,1,1
2023,3904408,044081,Winton Woods City,1,1
2023,3904409,044099,Greenville City,1,1
2023,3904410,044107,Hamilton City,1,1
2023,3904411,044115,Heath City,1,1
2023,3904412,044123,Hillsboro City,1,1
2023,3904413,044131,Huron City Schools,1,1
2023,3904414,044149,Ironton City School District,1,1
2023,3904415,044156,Jackson City,1,1
2023,3904416,044164,Kent City,1,1
2023,3904418,044180,Kettering City School District,1,1
2023,3904419,044198,Lakewood City,1,1
2023,3904420,044206,Lancaster City,1,1
2023,3904421,044214,Lebanon City,1,1
2023,3904422,044222,Lima City,1,1
2023,3904423,044230,Lockland Local,1,1
2023,3904424,044248,Logan-Hocking Local,1,1
2023,3904425,044255,London City,1,1
2023,3904426,044263,Lorain City,1,1
2023,3904427,044271,Loveland City,1,1
2023,3904428,044289,Madeira City,1,1
2023,3904429,044297,Mansfield City,1,1
2023,3904430,044305,Maple Heights City,1,1
2023,3904431,044313,Mariemont City,1,1
2023,3904433,044339,Marion City,1,1
2023,3904434,044347,Martins Ferry City,1,1
2023,3904435,044354,Massillon City,1,1
2023,3904436,044362,Maumee City,1,1
2023,3904437,044370,Mayfield City,1,1
2023,3904438,044388,Medina City SD,1,1
2023,3904439,044396,Miamisburg City,1,1
2023,3904440,044404,Middletown City,1,1
2023,3904441,044412,Mt Healthy City,1,1
2023,3904443,044438,Napoleon Area City,1,1
2023,3904444,044446,Nelsonville-York City,1,1
2023,3904445,044453,Newark City,1,1
2023,3904446,044461,New Boston Local,1,1
2023,3904447,044479,New Lexington School District,1,1
2023,3904448,044487,New Philadelphia City,1,1
2023,3904449,044495,Niles City,1,1
2023,3904450,044503,North Canton City,1,1
2023,3904451,044511,North College Hill City,1,1
2023,3904452,044529,North Olmsted City,1,1
2023,3904453,044537,North Ridgeville City,1,1
2023,3904454,044545,North Royalton City,1,1
2023,3904455,044552,Norton City,1,1
2023,3904456,044560,Norwalk City,1,1
2023,3904457,044578,Norwood City,1,1
2023,3904458,044586,Oakwood City,1,1
2023,3904459,044594,Oberlin City Schools,1,1
2023,3904460,044602,Oregon City,1,1
2023,3904461,044610,Orrville City,1,1
2023,3904463,044636,Parma City,1,1
2023,3904464,044644,Piqua City,1,1
2023,3904465,044651,Port Clinton City,1,1
2023,3904467,044677,Princeton City,1,1
2023,3904468,044685,Ravenna City,1,1
2023,3904469,044693,Reading Community City,1,1
2023,3904470,044701,Rocky River City,1,1
2023,3904471,044719,St Bernard-Elmwood Place City,1,1
2023,3904472,044727,St Marys City,1,1
2023,3904474,044743,Sandusky City,1,1
2023,3904475,044750,Shaker Heights City,1,1
2023,3904476,044768,Sheffield-Sheffield Lake City,1,1
2023,3904479,044792,South Euclid-Lyndhurst City,1,1
2023,3904480,044800,South-Western City,1,1
2023,3904481,044818,Springfield City School District,1,1
2023,3904482,044826,Steubenville City,1,1
2023,3904483,044834,Stow-Munroe Falls City School District,1,1
2023,3904484,044842,Strongsville City,1,1
2023,3904485,044859,Struthers City,1,1
2023,3904486,044867,Sycamore Community City,1,1
2023,3904487,044875,Sylvania Schools,1,1
2023,3904488,044883,Tallmadge City,1,1
2023,3904489,044891,Tiffin City Schools,1,1
2023,3904490,044909,Toledo City,1,1
2023,3904491,044917,Toronto City,1,1
2023,3904492,044925,Troy City,1,1
2023,3904493,044933,Upper Arlington City,1,1
2023,3904494,044941,Urbana City,1,1
2023,3904495,044958,Vandalia-Butler City,1,1
2023,3904498,044982,Wapakoneta City,1,1
2023,3904499,044990,Warren City,1,1
2023,3904500,045005,Warrensville Heights City,1,1
2023,3904502,045021,Wellston City,1,1
2023,3904503,045039,Wellsville Local,1,1
2023,3904504,045047,Westerville City,1,1
2023,3904505,045054,West Carrollton City,1,1
2023,3904506,045062,Westlake City,1,1
2023,3904507,045070,Whitehall City,1,1
2023,3904508,045088,Wickliffe City,1,1
2023,3904509,045096,Willard City,1,1
2023,3904510,045104,Willoughby-Eastlake City,1,1
2023,3904511,045112,Wilmington City,1,1
2023,3904513,045138,Worthington City,1,1
2023,3904514,045146,Wyoming City,1,1
2023,3904515,045153,Xenia Community City,1,1
2023,3904516,045161,Youngstown City,1,1
2023,3904517,045179,Zanesville City,1,1
2023,3904518,045187,Ada Exempted Village,1,1
2023,3904519,045195,Amherst Exempted Village,1,1
2023,3904520,045203,Barnesville Exempted Village,1,1
2023,3904521,045211,Bluffton Exempted Village,1,1
2023,3904522,045229,Bradford Exempted Village,1,1
2023,3904523,045237,Bridgeport Exempted Village,1,1
2023,3904524,045245,Harrison Hills City,1,1
2023,3904525,045252,Caldwell Exempted Village,1,1
2023,3904526,045260,Carey Exempted Village Schools,1,1
2023,3904527,045278,Carrollton Exempted Village,1,1
2023,3904528,045286,Chagrin Falls Exempted Village,1,1
2023,3904529,045294,Chesapeake Union Exempted Village,1,1
2023,3904531,045310,Coldwater Exempted Village,1,1
2023,3904532,045328,Columbiana Exempted Village,1,1
2023,3904533,045336,Covington Exempted Village,1,1
2023,3904535,045351,Crooksville Exempted Village,1,1
2023,3904536,045369,Fairport Harbor Exempted Village,1,1
2023,3904537,045377,Georgetown Exempted Village,1,1
2023,3904538,045385,Gibsonburg Exempted Village,1,1
2023,3904539,045393,Granville Exempted Village,1,1
2023,3904540,045401,Greenfield Exempted Village,1,1
2023,3904541,045419,Hicksville Exempted Village School District,1,1
2023,3904542,045427,Hubbard Exempted Village,1,1
2023,3904543,045435,Indian Hill Exempted Village,1,1
2023,3904545,045450,Lisbon Exempted Village,1,1
2023,3904546,045468,Loudonville-Perrysville Exempted Village,1,1
2023,3904547,045476,Marysville Exempted Village,1,1
2023,3904548,045484,Mechanicsburg Exempted Village,1,1
2023,3904549,045492,Mentor Exempted Village,1,1
2023,3904550,045500,Milford Exempted Village,1,1
2023,3904551,045518,Milton-Union Exempted Village,1,1
2023,3904552,045526,Montpelier Exempted Village,1,1
2023,3904553,045534,Mount Gilead Exempted Village,1,1
2023,3904554,045542,Newcomerstown Exempted Village,1,1
2023,3904555,045559,New Richmond Exempted Village,1,1
2023,3904556,045567,Newton Falls Exempted Village,1,1
2023,3904557,045575,Paulding Exempted Village,1,1
2023,3904558,045583,Perrysburg Exempted Village,1,1
2023,3904560,045609,Rossford Exempted Village,1,1
2023,3904561,045617,Tipp City Exempted Village,1,1
2023,3904563,045633,Versailles Exempted Village,1,1
2023,3904564,045641,Wauseon Exempted Village,1,1
2023,3904565,045658,Wellington Exempted Village,1,1
2023,3904566,045666,Windham Exempted Village,1,1
2023,3904567,045674,Yellow Springs Exempted Village,1,1
2023,3904574,045740,Allen County ESC,4,1
2023,3904575,045757,Allen East Local,1,1
2023,3904576,045765,Bath Local,1,1
2023,3904577,045773,Elida Local,1,1
2023,3904578,045781,Perry Local,1,1
2023,3904579,045799,Shawnee Local,1,1
2023,3904580,045807,Spencerville Local,1,1
2023,3904582,045823,Hillsdale Local,1,1
2023,3904583,045831,Mapleton Local,1,1
2023,3904584,045849,Ashtabula County ESC,4,1
2023,3904585,045856,Buckeye Local,1,1
2023,3904586,045864,Grand Valley Local,1,1
2023,3904587,045872,Jefferson Area Local,1,1
2023,3904588,045880,Pymatuning Valley Local,1,1
2023,3904590,045906,Alexander Local,1,1
2023,3904591,045914,Federal Hocking Local,1,1
2023,3904592,045922,Trimble Local,1,1
2023,3904593,045930,Auglaize County ESC,4,1
2023,3904594,045948,Minster Local,1,1
2023,3904595,045955,New Bremen Local,1,1
2023,3904596,045963,New Knoxville Local,1,1
2023,3904597,045971,Waynesfield-Goshen Local,1,1
2023,3904599,045997,St Clairsville-Richland City,1,1
2023,3904600,046003,Shadyside Local,1,1
2023,3904601,046011,Union Local,1,1
2023,3904602,046029,Brown ESC,4,1
2023,3904603,046037,Eastern Local School District,1,1
2023,3904604,046045,Fayetteville-Perry Local,1,1
2023,3904606,046060,Western Brown Local,1,1
2023,3904607,046078,Ripley-Union-Lewis-Huntington Local,1,1
2023,3904608,046086,Butler County ESC,4,1
2023,3904609,046094,Edgewood City School District,1,1
2023,3904610,046102,Fairfield City,1,1
2023,3904611,046110,Lakota Local,1,1
2023,3904612,046128,Madison Local,1,1
2023,3904613,046136,New Miami Local,1,1
2023,3904614,046144,Ross Local,1,1
2023,3904615,046151,Talawanda City,1,1
2023,3904617,046177,Brown Local,1,1
2023,3904619,046193,Graham Local,1,1
2023,3904620,046201,Triad Local,1,1
2023,3904621,046219,West Liberty-Salem Local,1,1
2023,3904622,046227,Clark County ESC,4,1
2023,3904623,046235,Greenon Local,1,1
2023,3904624,046243,Tecumseh Local,1,1
2023,3904625,046250,Northeastern Local,1,1
2023,3904626,046268,Northwestern Local,1,1
2023,3904627,046276,Southeastern Local,1,1
2023,3904628,046284,Clark-Shawnee Local,1,1
2023,3904629,046292,Clermont County ESC,4,1
2023,3904630,046300,Batavia Local,1,1
2023,3904631,046318,Bethel-Tate Local,1,1
